loan_amnt,int_rate,annual_inc,emp_length,grade,home_ownership,purpose,loan_status,issue_d
16800,15.05,41600.0,4 years,C,OWN,debt_consolidation,Current,Feb-2018
10000,5.32,102000.0,10+ years,A,MORTGAGE,debt_consolidation,Fully Paid,Feb-2016
9600,5.32,74500.0,10+ years,A,MORTGAGE,credit_card,Fully Paid,Jul-2015
10000,13.99,60000.0,10+ years,C,RENT,debt_consolidation,Fully Paid,Apr-2015
6000,13.67,105000.0,10+ years,C,MORTGAGE,home_improvement,Current,Mar-2016
40000,16.02,185000.0,8 years,C,RENT,debt_consolidation,Current,Sep-2017
17000,14.47,50000.0,5 years,C,OWN,debt_consolidation,Current,Jul-2018
22000,9.16,100000.0,4 years,B,MORTGAGE,debt_consolidation,Charged Off,Apr-2016
35000,17.97,115000.0,2 years,D,MORTGAGE,debt_consolidation,Current,Oct-2018
13000,5.32,69000.0,10+ years,A,MORTGAGE,credit_card,Fully Paid,Oct-2015
24175,24.89,78500.0,2 years,G,MORTGAGE,debt_consolidation,Fully Paid,Aug-2012
4000,15.59,31500.0,9 years,C,OWN,debt_consolidation,Charged Off,Jun-2016
13850,26.3,41250.0,1 year,E,RENT,debt_consolidation,Current,Jun-2017
4000,6.89,62000.0,10+ years,A,MORTGAGE,credit_card,Fully Paid,Nov-2015
15000,18.45,72000.0,10+ years,D,MORTGAGE,debt_consolidation,Current,Apr-2018
20000,12.62,25000.0,,C,OWN,debt_consolidation,Current,Dec-2017
12000,14.31,71000.0,10+ years,C,MORTGAGE,debt_consolidation,Fully Paid,Jan-2015
24000,10.47,70000.0,4 years,B,MORTGAGE,debt_consolidation,Current,Oct-2018
15000,7.9,68400.0,1 year,A,MORTGAGE,debt_consolidation,Fully Paid,Dec-2013
10000,13.33,30160.0,< 1 year,C,OWN,debt_consolidation,Fully Paid,Aug-2015
10000,9.16,65000.0,5 years,B,RENT,debt_consolidation,Current,May-2016
8000,6.89,54000.0,< 1 year,A,MORTGAGE,debt_consolidation,Fully Paid,Oct-2015
4000,9.17,21000.0,7 years,B,RENT,debt_consolidation,Charged Off,Oct-2015
16000,7.9,60000.0,6 years,A,MORTGAGE,debt_consolidation,Fully Paid,Apr-2014
5850,7.12,47000.0,10+ years,A,MORTGAGE,debt_consolidation,Fully Paid,Oct-2014
5600,13.99,38000.0,1 year,C,RENT,debt_consolidation,Fully Paid,Jul-2015
7200,12.35,40000.0,8 years,B,MORTGAGE,credit_card,Charged Off,Sep-2013
20000,8.24,400000.0,6 years,B,MORTGAGE,debt_consolidation,Current,Feb-2017
32000,12.73,76900.0,10+ years,B,MORTGAGE,debt_consolidation,Current,Aug-2018
28000,19.48,72000.0,2 years,E,RENT,debt_consolidation,Charged Off,Jan-2016
7000,10.49,35100.0,10+ years,B,OWN,debt_consolidation,Charged Off,Jan-2015
10000,12.74,38000.0,,C,OWN,home_improvement,Current,Apr-2017
6000,18.06,33280.0,6 years,D,RENT,debt_consolidation,Charged Off,Oct-2017
7000,10.99,54000.0,5 years,B,MORTGAGE,debt_consolidation,Fully Paid,Oct-2016
1200,17.57,85000.0,6 years,D,MORTGAGE,other,Fully Paid,Jul-2014
5500,19.92,16200.0,4 years,D,RENT,debt_consolidation,Current,Dec-2018
4500,11.47,21500.0,2 years,B,RENT,debt_consolidation,Fully Paid,Feb-2016
14050,9.93,125000.0,10+ years,B,RENT,debt_consolidation,Fully Paid,Jun-2017
20000,13.59,72000.0,8 years,C,MORTGAGE,debt_consolidation,Current,Jan-2018
10000,10.49,125000.0,3 years,B,RENT,credit_card,Fully Paid,Nov-2014
13650,13.99,50000.0,5 years,C,OWN,debt_consolidation,Fully Paid,Aug-2016
10000,20.2,35000.0,3 years,E,RENT,debt_consolidation,Current,May-2014
6000,10.99,22000.0,10+ years,B,MORTGAGE,debt_consolidation,Fully Paid,Jul-2016
5500,8.39,59000.0,10+ years,B,RENT,credit_card,Fully Paid,Mar-2016
30000,13.99,137000.0,10+ years,C,MORTGAGE,credit_card,Charged Off,Mar-2017
16500,26.57,55000.0,1 year,F,RENT,debt_consolidation,In Grace Period,Feb-2016
15000,16.99,90000.0,8 years,D,MORTGAGE,credit_card,Fully Paid,Apr-2015
10000,13.49,50000.0,,C,MORTGAGE,home_improvement,Current,Jun-2016
15000,14.49,120000.0,10+ years,C,MORTGAGE,home_improvement,Fully Paid,Aug-2014
4300,11.53,40000.0,10+ years,B,RENT,debt_consolidation,Fully Paid,Oct-2015
6600,8.18,75000.0,5 years,B,RENT,debt_consolidation,Fully Paid,Oct-2015
6725,17.27,36000.0,< 1 year,C,OWN,debt_consolidation,Fully Paid,Apr-2013
8400,9.49,40000.0,3 years,B,RENT,debt_consolidation,Charged Off,Jan-2015
5000,16.99,35000.0,5 years,D,RENT,debt_consolidation,Fully Paid,Aug-2015
14000,30.79,69000.0,6 years,G,MORTGAGE,debt_consolidation,Fully Paid,Dec-2016
20000,16.14,43000.0,6 years,C,RENT,major_purchase,Current,Sep-2018
9600,9.16,24000.0,8 years,B,MORTGAGE,home_improvement,Fully Paid,Mar-2016
24000,6.03,170000.0,4 years,A,RENT,debt_consolidation,Fully Paid,Jul-2014
30000,12.99,81000.0,,B,MORTGAGE,debt_consolidation,Fully Paid,Nov-2013
11200,12.59,85000.0,10+ years,C,OWN,credit_card,Current,Nov-2015
6400,15.31,85500.0,3 years,C,MORTGAGE,major_purchase,Charged Off,Jun-2013
3600,14.08,26000.0,,C,MORTGAGE,debt_consolidation,Charged Off,Sep-2017
10000,14.99,30000.0,3 years,C,RENT,credit_card,Charged Off,Dec-2016
10000,19.92,60000.0,10+ years,D,RENT,debt_consolidation,Current,Aug-2018
12250,19.52,65000.0,2 years,D,RENT,credit_card,Fully Paid,Aug-2013
2000,12.62,40000.0,10+ years,C,OWN,other,Current,Nov-2017
12000,11.39,30000.0,< 1 year,B,RENT,credit_card,Current,Mar-2017
25000,17.99,68000.0,10+ years,D,MORTGAGE,debt_consolidation,Current,Oct-2016
12575,18.55,57000.0,2 years,E,MORTGAGE,debt_consolidation,Fully Paid,Sep-2015
15000,17.09,70000.0,6 years,D,RENT,credit_card,Current,Nov-2017
11850,21.45,62000.0,,D,MORTGAGE,debt_consolidation,Current,Jun-2017
12000,14.09,80000.0,10+ years,B,MORTGAGE,debt_consolidation,Fully Paid,Oct-2012
12000,21.45,110000.0,< 1 year,D,RENT,debt_consolidation,Current,Nov-2017
20000,12.61,69000.0,7 years,C,RENT,credit_card,Late (31-120 days),Apr-2018
17000,6.07,109000.0,5 years,A,MORTGAGE,debt_consolidation,Current,Feb-2018
10000,16.14,33000.0,,C,MORTGAGE,debt_consolidation,Current,Dec-2018
12000,13.59,65000.0,1 year,C,MORTGAGE,home_improvement,Current,Jun-2017
5775,18.06,48000.0,10+ years,D,MORTGAGE,debt_consolidation,Charged Off,Aug-2017
5000,12.99,40000.0,3 years,B,RENT,debt_consolidation,Charged Off,Dec-2013
6650,8.99,85000.0,6 years,B,MORTGAGE,debt_consolidation,Fully Paid,Oct-2016
15000,13.49,98000.0,,C,RENT,debt_consolidation,Current,Nov-2016
9600,23.88,47500.0,2 years,E,RENT,moving,Current,Jul-2017
9175,18.25,30000.0,3 years,D,RENT,debt_consolidation,Fully Paid,Jul-2013
13500,6.97,157500.0,10+ years,A,MORTGAGE,home_improvement,Fully Paid,Apr-2016
14000,13.99,39000.0,4 years,C,OWN,debt_consolidation,Fully Paid,Apr-2015
20000,16.02,72000.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Sep-2017
10000,7.24,82000.0,10+ years,A,MORTGAGE,debt_consolidation,Current,Mar-2017
18000,9.67,75000.0,8 years,B,MORTGAGE,credit_card,Fully Paid,Nov-2013
25000,18.25,165000.0,10+ years,D,RENT,debt_consolidation,Fully Paid,Feb-2014
10000,9.63,75000.0,9 years,B,RENT,renewable_energy,Fully Paid,Jan-2011
6000,10.99,28000.0,< 1 year,B,RENT,debt_consolidation,Fully Paid,Oct-2014
3000,7.89,36000.0,2 years,A,MORTGAGE,home_improvement,Charged Off,Jun-2015
10400,12.62,50000.0,6 years,C,MORTGAGE,debt_consolidation,Current,May-2017
6500,8.39,80000.0,10+ years,A,OWN,other,Fully Paid,Sep-2014
16000,11.99,64000.0,10+ years,B,OWN,debt_consolidation,Current,Dec-2017
6250,12.99,28800.0,6 years,C,MORTGAGE,debt_consolidation,Fully Paid,Sep-2011
9000,7.46,20000.0,,A,OWN,debt_consolidation,Current,Jun-2018
10000,18.99,75000.0,7 years,D,RENT,debt_consolidation,Current,Mar-2016
20000,9.92,62425.0,10+ years,B,RENT,debt_consolidation,Current,Mar-2018
10000,26.77,36480.0,< 1 year,E,RENT,debt_consolidation,Late (31-120 days),Mar-2018
2000,20.39,25440.0,2 years,D,RENT,home_improvement,Current,Jun-2018
25000,12.61,25000.0,,C,OWN,credit_card,Current,Apr-2018
10000,11.55,100000.0,10+ years,B,RENT,debt_consolidation,Fully Paid,Aug-2013
7400,14.33,28000.0,2 years,C,RENT,debt_consolidation,Fully Paid,Jul-2012
8000,10.9,30000.0,3 years,B,RENT,debt_consolidation,Current,May-2018
7400,28.99,27100.0,,G,RENT,other,Fully Paid,Mar-2016
6025,19.99,74000.0,10+ years,D,RENT,major_purchase,Current,Jan-2017
5000,6.11,45000.0,1 year,A,RENT,credit_card,Current,Sep-2018
18000,13.59,85000.0,10+ years,C,MORTGAGE,debt_consolidation,Late (31-120 days),Dec-2017
15000,7.89,49233.0,8 years,A,MORTGAGE,debt_consolidation,Fully Paid,Feb-2016
28000,9.8,62000.0,2 years,B,MORTGAGE,debt_consolidation,Fully Paid,Jan-2016
14000,13.59,56000.0,10+ years,C,RENT,debt_consolidation,Current,Oct-2017
23325,21.18,57000.0,10+ years,E,MORTGAGE,debt_consolidation,Current,Mar-2016
9600,11.44,52000.0,< 1 year,B,MORTGAGE,debt_consolidation,Fully Paid,Dec-2016
40000,7.35,65000.0,< 1 year,A,MORTGAGE,credit_card,Current,Nov-2017
16000,14.65,57500.0,1 year,C,RENT,credit_card,Current,Feb-2015
12000,10.64,42000.0,2 years,B,RENT,debt_consolidation,Fully Paid,Dec-2015
20000,10.9,15000.0,3 years,B,RENT,debt_consolidation,Current,Apr-2018
4675,13.59,67500.0,4 years,C,RENT,debt_consolidation,Current,Aug-2017
12000,15.02,32500.0,9 years,C,MORTGAGE,debt_consolidation,Current,Oct-2018
15000,13.56,55000.0,< 1 year,C,RENT,credit_card,Current,Nov-2018
20000,14.49,74000.0,,C,OWN,credit_card,Current,Oct-2016
20000,13.58,70000.0,< 1 year,C,OWN,house,Current,Mar-2018
4000,10.42,25000.0,4 years,B,RENT,credit_card,Current,Nov-2017
28000,7.49,175000.0,< 1 year,A,MORTGAGE,credit_card,Fully Paid,Jan-2015
27300,30.89,65004.0,10+ years,G,MORTGAGE,small_business,Charged Off,Nov-2016
20250,18.2,45000.0,6 years,E,MORTGAGE,debt_consolidation,Charged Off,Dec-2015
15000,10.49,65450.0,3 years,B,MORTGAGE,credit_card,Late (31-120 days),Jun-2016
14800,13.67,96000.0,8 years,C,MORTGAGE,debt_consolidation,Current,Feb-2016
7500,11.99,90000.0,9 years,B,MORTGAGE,credit_card,Fully Paid,Mar-2014
5000,11.39,37000.0,9 years,B,RENT,debt_consolidation,Fully Paid,Oct-2016
11475,22.74,100800.0,1 year,E,RENT,major_purchase,Fully Paid,Apr-2017
24000,13.98,235000.0,10+ years,C,MORTGAGE,home_improvement,Current,Oct-2014
5000,7.34,95000.0,10+ years,A,MORTGAGE,debt_consolidation,Current,Apr-2018
12950,19.48,36000.0,2 years,E,OWN,debt_consolidation,Fully Paid,Jan-2016
10000,18.85,44000.0,5 years,D,RENT,debt_consolidation,Fully Paid,Jul-2013
20000,9.93,125400.0,1 year,B,MORTGAGE,house,Fully Paid,Nov-2017
20000,23.4,35000.0,3 years,E,MORTGAGE,home_improvement,Current,Dec-2018
5000,14.99,18000.0,,C,RENT,debt_consolidation,Current,Dec-2016
20000,13.67,52600.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Apr-2016
32650,11.39,90350.0,9 years,B,MORTGAGE,debt_consolidation,Current,Dec-2016
18725,16.29,35000.0,2 years,D,RENT,medical,Current,May-2016
22000,16.14,55000.0,10+ years,C,RENT,debt_consolidation,Current,Aug-2018
8000,13.49,200000.0,10+ years,C,OWN,other,Fully Paid,Mar-2017
5600,14.49,54000.0,10+ years,C,RENT,small_business,Current,Jul-2016
7800,6.03,84000.0,10+ years,A,MORTGAGE,debt_consolidation,Fully Paid,Nov-2014
16000,7.97,102900.0,10+ years,A,MORTGAGE,credit_card,Fully Paid,Nov-2017
40000,8.46,143000.0,10+ years,A,MORTGAGE,debt_consolidation,Current,Oct-2018
18000,15.99,101800.0,10+ years,D,MORTGAGE,debt_consolidation,Current,Jan-2015
10000,12.79,160000.0,10+ years,C,RENT,major_purchase,Current,Aug-2016
12000,5.32,92000.0,7 years,A,MORTGAGE,debt_consolidation,Fully Paid,May-2016
5000,16.29,26000.0,3 years,D,MORTGAGE,other,Fully Paid,Jun-2014
2000,13.59,34000.0,10+ years,C,MORTGAGE,home_improvement,Current,Nov-2017
14000,13.59,55809.0,7 years,C,RENT,debt_consolidation,Charged Off,Sep-2017
5000,7.21,45000.0,3 years,A,RENT,debt_consolidation,Charged Off,Aug-2017
40000,14.99,185000.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Mar-2017
5600,16.99,30000.0,1 year,D,RENT,other,Fully Paid,Dec-2015
1000,14.49,48000.0,1 year,C,RENT,other,Fully Paid,Aug-2016
16000,9.17,106400.0,3 years,B,MORTGAGE,credit_card,Fully Paid,Jan-2016
3000,14.65,42000.0,4 years,C,RENT,moving,Fully Paid,Jul-2015
15000,11.55,47000.0,10+ years,B,MORTGAGE,debt_consolidation,Current,Jul-2018
15000,20.39,39624.0,,D,MORTGAGE,debt_consolidation,Current,Mar-2018
7000,14.33,97000.0,1 year,C,MORTGAGE,credit_card,Fully Paid,Aug-2012
25000,16.99,52000.0,10+ years,D,MORTGAGE,credit_card,Current,Jul-2014
4900,13.33,35650.0,2 years,C,RENT,debt_consolidation,Fully Paid,Jun-2015
6000,16.55,50000.0,5 years,D,RENT,debt_consolidation,Fully Paid,May-2015
28000,11.49,82000.0,10+ years,B,MORTGAGE,debt_consolidation,Current,Apr-2017
21600,9.44,43000.0,10+ years,B,MORTGAGE,home_improvement,Current,Oct-2017
7200,6.99,86000.0,10+ years,A,MORTGAGE,other,Fully Paid,Jan-2015
25000,10.99,85000.0,10+ years,B,MORTGAGE,home_improvement,Fully Paid,Apr-2015
3000,13.99,40000.0,8 years,C,OWN,other,Fully Paid,Mar-2015
4200,20.89,36000.0,2 years,D,RENT,other,Current,Dec-2018
10000,7.97,90000.0,3 years,A,RENT,credit_card,Current,Feb-2018
21600,20.39,65000.0,10+ years,D,RENT,debt_consolidation,Current,Apr-2018
30000,15.99,145000.0,10+ years,D,RENT,other,Current,Nov-2014
7000,13.33,46000.0,5 years,C,RENT,other,Fully Paid,Jun-2015
18000,13.49,70000.0,1 year,C,MORTGAGE,debt_consolidation,Charged Off,Apr-2017
13675,20.39,46020.0,10+ years,D,MORTGAGE,debt_consolidation,Current,Mar-2018
6000,10.49,50000.0,10+ years,B,MORTGAGE,home_improvement,Charged Off,Jan-2017
7400,13.59,30000.0,< 1 year,C,RENT,medical,Current,Dec-2017
10000,18.06,58000.0,5 years,D,RENT,other,Late (31-120 days),Oct-2017
15000,13.06,75000.0,1 year,C,RENT,debt_consolidation,Current,Jun-2018
18000,7.96,42000.0,4 years,A,RENT,debt_consolidation,Current,Apr-2018
10000,6.72,60000.0,8 years,A,RENT,debt_consolidation,Fully Paid,Nov-2017
15000,20.39,40000.0,5 years,D,RENT,major_purchase,Late (31-120 days),Jun-2018
19500,11.55,55000.0,7 years,B,RENT,debt_consolidation,Fully Paid,Jul-2013
20000,6.0,50000.0,1 year,D,RENT,debt_consolidation,Fully Paid,Jul-2015
15000,14.65,45000.0,< 1 year,C,RENT,debt_consolidation,Fully Paid,Sep-2015
23250,17.27,110000.0,10+ years,D,RENT,debt_consolidation,Charged Off,Jan-2016
15000,10.56,55000.0,10+ years,B,MORTGAGE,credit_card,Current,Jun-2018
30225,19.05,68000.0,10+ years,D,RENT,credit_card,Fully Paid,Apr-2013
12000,12.62,75000.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Nov-2017
24000,18.06,63000.0,5 years,D,MORTGAGE,home_improvement,Current,Aug-2017
19200,12.79,72000.0,1 year,C,RENT,debt_consolidation,Charged Off,Sep-2016
10000,10.15,24000.0,< 1 year,B,RENT,credit_card,Fully Paid,Jun-2014
7000,7.9,150000.0,9 years,A,MORTGAGE,home_improvement,Fully Paid,Jul-2012
14000,18.06,68500.0,1 year,D,MORTGAGE,credit_card,Current,Dec-2017
9000,7.39,130000.0,10+ years,A,MORTGAGE,debt_consolidation,Current,May-2016
10000,14.33,45800.0,10+ years,C,RENT,credit_card,Fully Paid,Jan-2013
14000,14.47,75000.0,10+ years,C,MORTGAGE,debt_consolidation,Fully Paid,Dec-2013
10000,10.42,70000.0,8 years,B,RENT,debt_consolidation,Current,Jun-2017
9000,13.33,48000.0,< 1 year,C,RENT,credit_card,Charged Off,Jul-2015
15000,13.59,70000.0,10+ years,C,MORTGAGE,debt_consolidation,Fully Paid,Jun-2017
14000,18.54,100000.0,2 years,E,MORTGAGE,debt_consolidation,Fully Paid,Dec-2014
20000,10.42,97000.0,10+ years,B,RENT,credit_card,Current,Dec-2017
12000,11.67,125000.0,1 year,B,OWN,home_improvement,Fully Paid,May-2014
2500,14.99,52192.0,< 1 year,C,RENT,home_improvement,Fully Paid,Nov-2014
7125,11.39,60000.0,10+ years,B,MORTGAGE,debt_consolidation,Current,Dec-2016
20000,15.61,82000.0,10+ years,D,RENT,debt_consolidation,Fully Paid,May-2015
5000,9.92,90000.0,10+ years,B,MORTGAGE,debt_consolidation,Current,Apr-2018
13000,7.69,100000.0,5 years,A,MORTGAGE,debt_consolidation,Fully Paid,Aug-2014
21000,15.59,145162.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Jun-2016
12000,9.93,65000.0,4 years,B,MORTGAGE,debt_consolidation,Fully Paid,Dec-2017
10000,14.16,36000.0,5 years,C,RENT,debt_consolidation,Charged Off,Feb-2014
19600,15.05,55000.0,1 year,C,MORTGAGE,debt_consolidation,Fully Paid,Jul-2017
14400,17.57,40000.0,3 years,D,MORTGAGE,debt_consolidation,Fully Paid,Oct-2015
10000,8.18,46800.0,5 years,B,RENT,debt_consolidation,Fully Paid,Jul-2015
20000,7.59,60000.0,9 years,A,RENT,major_purchase,Current,Oct-2016
10000,20.0,70000.0,2 years,D,RENT,debt_consolidation,Late (31-120 days),Aug-2017
14000,18.99,160000.0,10+ years,E,MORTGAGE,major_purchase,Fully Paid,Jul-2014
5400,13.67,41000.0,3 years,C,RENT,debt_consolidation,Current,May-2016
5000,18.25,41945.0,10+ years,D,MORTGAGE,home_improvement,Fully Paid,Apr-2014
28800,15.49,72000.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Jun-2018
10400,18.25,60000.0,3 years,D,RENT,credit_card,Fully Paid,Aug-2013
32000,15.49,73000.0,3 years,C,MORTGAGE,debt_consolidation,Current,Jun-2018
28000,11.44,72000.0,5 years,B,OWN,credit_card,Current,Dec-2016
11000,9.99,49750.0,5 years,B,MORTGAGE,debt_consolidation,Charged Off,Oct-2013
7000,7.89,47500.0,3 years,A,RENT,debt_consolidation,Fully Paid,Oct-2015
20000,12.74,75000.0,10+ years,C,OWN,debt_consolidation,Fully Paid,Dec-2016
5600,7.69,33000.0,2 years,A,RENT,credit_card,Fully Paid,May-2014
10000,11.49,70000.0,10+ years,B,MORTGAGE,home_improvement,Current,May-2017
21000,18.25,80000.0,10+ years,D,RENT,debt_consolidation,Current,Mar-2016
18000,13.49,78000.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Aug-2016
6000,5.31,29000.0,1 year,A,RENT,credit_card,Current,Mar-2018
40000,12.62,125000.0,< 1 year,C,MORTGAGE,debt_consolidation,Current,Sep-2017
20000,18.25,70000.0,9 years,D,MORTGAGE,debt_consolidation,Fully Paid,Feb-2014
5000,7.26,52000.0,2 years,A,MORTGAGE,credit_card,Fully Paid,Dec-2015
10000,13.99,45000.0,,C,MORTGAGE,credit_card,Current,Apr-2017
12000,8.94,56628.0,2 years,A,MORTGAGE,debt_consolidation,Fully Paid,Aug-2009
12000,8.9,34500.0,5 years,A,MORTGAGE,credit_card,Fully Paid,Nov-2013
3700,6.19,17000.0,9 years,A,RENT,credit_card,Current,Jun-2018
35000,22.47,95200.0,2 years,E,RENT,credit_card,Fully Paid,Dec-2012
4800,16.99,16000.0,,D,RENT,debt_consolidation,Fully Paid,Nov-2016
12000,8.99,60000.0,10+ years,B,RENT,debt_consolidation,Current,Sep-2016
30000,22.45,83200.0,,E,MORTGAGE,medical,Fully Paid,May-2016
12000,11.98,43680.0,< 1 year,B,MORTGAGE,debt_consolidation,Fully Paid,May-2018
20000,10.41,110000.0,6 years,B,MORTGAGE,credit_card,Current,Mar-2018
6000,13.66,50000.0,,C,MORTGAGE,debt_consolidation,Fully Paid,Jan-2015
13000,7.49,60000.0,8 years,A,RENT,credit_card,Fully Paid,Feb-2017
27575,21.45,61300.0,10+ years,D,OWN,debt_consolidation,Current,Jun-2017
3000,8.46,30000.0,< 1 year,A,RENT,credit_card,Current,Aug-2018
25000,21.49,95000.0,10+ years,D,MORTGAGE,debt_consolidation,Charged Off,Aug-2016
12000,11.53,40000.0,9 years,B,RENT,debt_consolidation,Fully Paid,Feb-2015
10000,13.66,255000.0,5 years,C,RENT,debt_consolidation,Fully Paid,Nov-2014
18000,13.49,46904.0,10+ years,C,MORTGAGE,debt_consolidation,Current,Jan-2017
18000,12.69,90000.0,3 years,C,RENT,debt_consolidation,Fully Paid,Apr-2015
10850,14.31,46392.0,,C,OWN,debt_consolidation,Fully Paid,Nov-2014
24000,14.08,115000.0,10+ years,C,OWN,debt_consolidation,Charged Off,Dec-2017
11075,24.99,37000.0,8 years,F,MORTGAGE,debt_consolidation,Charged Off,Mar-2016
5000,7.39,150000.0,10+ years,A,MORTGAGE,debt_consolidation,Current,May-2016
30000,10.9,100000.0,5 years,B,MORTGAGE,debt_consolidation,Fully Paid,Mar-2018
27000,10.47,63000.0,10+ years,B,OWN,credit_card,Current,Aug-2018
6000,11.49,65000.0,6 years,B,RENT,debt_consolidation,Current,Nov-2016
8000,14.07,77000.0,10+ years,C,MORTGAGE,debt_consolidation,Fully Paid,Mar-2018
10000,23.88,30000.0,< 1 year,E,RENT,other,Current,Aug-2017
32000,15.99,245000.0,6 years,C,MORTGAGE,credit_card,Charged Off,Jan-2017
2000,11.99,30000.0,1 year,C,RENT,credit_card,Fully Paid,Dec-2015
34675,12.29,122000.0,7 years,C,RENT,debt_consolidation,Fully Paid,Sep-2015
30000,21.45,170000.0,7 years,D,MORTGAGE,debt_consolidation,Current,Aug-2017
16150,18.24,45000.0,10+ years,D,RENT,debt_consolidation,Charged Off,Jun-2014
11000,15.99,55000.0,10+ years,C,RENT,debt_consolidation,Current,Dec-2016
20000,11.49,74641.0,10+ years,B,OWN,debt_consolidation,Fully Paid,Dec-2016
20000,16.99,41000.0,1 year,D,MORTGAGE,debt_consolidation,Charged Off,Oct-2015
20000,14.09,79000.0,10+ years,B,MORTGAGE,debt_consolidation,Fully Paid,Feb-2013
10650,18.25,70000.0,8 years,E,MORTGAGE,debt_consolidation,Fully Paid,Jul-2015
4800,11.49,44300.0,10+ years,B,MORTGAGE,home_improvement,Current,Apr-2017
20000,8.99,151000.0,6 years,B,RENT,home_improvement,Charged Off,Sep-2016
28000,13.56,89000.0,10+ years,C,OWN,debt_consolidation,Current,Jul-2018
1500,11.31,26000.0,< 1 year,B,RENT,credit_card,Current,Nov-2018
15000,11.06,50000.0,10+ years,B,MORTGAGE,debt_consolidation,Current,Jul-2018
8675,9.17,111603.0,10+ years,B,MORTGAGE,debt_consolidation,Fully Paid,Nov-2015
2400,14.49,38000.0,10+ years,C,RENT,credit_card,Fully Paid,Aug-2014
13000,7.26,90000.0,10+ years,A,MORTGAGE,debt_consolidation,Fully Paid,Jun-2015
30000,9.75,82000.0,5 years,B,MORTGAGE,debt_consolidation,Fully Paid,Mar-2016
12000,12.98,72000.0,< 1 year,B,MORTGAGE,home_improvement,Current,Dec-2018
20000,8.18,125000.0,< 1 year,B,RENT,credit_card,Fully Paid,Mar-2015
5000,15.31,48500.0,2 years,C,RENT,debt_consolidation,Fully Paid,Feb-2013
12000,18.24,40000.0,8 years,D,RENT,other,Fully Paid,Aug-2014
11200,7.99,57163.0,3 years,A,MORTGAGE,car,Current,Feb-2017
12800,7.35,42500.0,2 years,A,RENT,debt_consolidation,Current,Jan-2018
14300,11.14,36000.0,5 years,B,MORTGAGE,debt_consolidation,Fully Paid,Oct-2012
21600,8.24,120000.0,10+ years,B,MORTGAGE,credit_card,Fully Paid,Feb-2017
20000,15.61,125000.0,7 years,C,MORTGAGE,credit_card,Fully Paid,Feb-2014
16000,14.08,65000.0,6 years,C,RENT,debt_consolidation,Current,Dec-2017
8000,5.32,120000.0,4 years,A,MORTGAGE,major_purchase,Fully Paid,Feb-2017
3000,13.59,30000.0,4 years,C,RENT,other,Current,Nov-2017
15000,14.99,70000.0,3 years,C,RENT,debt_consolidation,Charged Off,Mar-2017
33600,5.32,160000.0,,A,MORTGAGE,credit_card,Current,Sep-2016
18000,23.43,85000.0,2 years,F,MORTGAGE,debt_consolidation,Charged Off,Oct-2014
24700,16.55,50000.0,5 years,D,OWN,debt_consolidation,Fully Paid,May-2015
6475,23.88,46000.0,10+ years,E,MORTGAGE,debt_consolidation,Current,Feb-2018
5000,10.91,14000.0,1 year,B,RENT,credit_card,Current,Dec-2017
13550,21.18,45000.0,5 years,E,MORTGAGE,debt_consolidation,Charged Off,May-2014
25000,9.44,100000.0,10+ years,B,MORTGAGE,credit_card,Current,Feb-2018
35000,19.05,190000.0,4 years,D,RENT,debt_consolidation,Fully Paid,Aug-2012
