loan_amnt,int_rate,annual_inc,emp_length,grade,home_ownership,purpose,loan_status,issue_d,dti
23000,10.49,72000.0,0,B,RENT,debt_consolidation,non_default,2015-02-01,16.1
20000,14.16,65000.0,10,C,MORTGAGE,credit_card,non_default,2014-04-01,19.24
8000,8.99,40000.0,7,B,MORTGAGE,home_improvement,default,2016-08-01,16.38
15000,13.99,125000.0,10,C,MORTGAGE,debt_consolidation,non_default,2017-02-01,13.02
16000,12.29,53000.0,4,C,OWN,major_purchase,non_default,2015-05-01,8.27
5000,9.67,28128.0,6,B,OWN,debt_consolidation,non_default,2014-04-01,17.36
3200,13.33,42800.0,3,C,MORTGAGE,credit_card,non_default,2015-02-01,14.27
16000,16.99,60000.0,10,D,MORTGAGE,home_improvement,default,2014-01-01,14.42
16000,9.93,32000.0,3,B,MORTGAGE,home_improvement,non_default,2018-02-01,17.07
5050,16.99,64000.0,10,D,MORTGAGE,debt_consolidation,non_default,2014-07-01,4.29
6700,12.69,20000.0,9,C,RENT,debt_consolidation,non_default,2015-07-01,17.83
5000,9.99,36500.0,0,B,RENT,credit_card,non_default,2015-08-01,24.73
9300,11.49,32496.0,Unknown,B,OWN,debt_consolidation,non_default,2016-07-01,28.99
7200,10.99,68000.0,2,B,RENT,debt_consolidation,non_default,2016-08-01,11.12
2675,24.08,96000.0,Unknown,F,MORTGAGE,other,default,2013-09-01,17.63
20000,16.55,75000.0,10,D,MORTGAGE,medical,non_default,2015-12-01,38.66
9600,11.53,79000.0,10,B,OWN,debt_consolidation,default,2015-03-01,18.88
17375,22.2,110000.0,10,E,MORTGAGE,other,non_default,2013-07-01,3.83
18000,12.49,51000.0,10,B,RENT,debt_consolidation,non_default,2014-02-01,18.47
28000,11.44,143000.0,2,B,RENT,debt_consolidation,non_default,2014-11-01,27.97
6200,6.39,50000.0,2,A,RENT,debt_consolidation,non_default,2015-04-01,15.36
3600,12.74,70500.0,1,C,RENT,debt_consolidation,non_default,2017-02-01,33.97
5000,9.99,65000.0,10,B,OWN,debt_consolidation,non_default,2015-10-01,15.47
19300,13.99,42000.0,2,C,RENT,debt_consolidation,non_default,2015-06-01,29.49
28550,12.29,150000.0,5,C,OWN,debt_consolidation,default,2015-10-01,22.39
4900,14.08,40000.0,1,C,OWN,debt_consolidation,non_default,2017-08-01,17.67
28000,10.99,250000.0,2,B,MORTGAGE,debt_consolidation,non_default,2014-07-01,17.18
2500,18.75,32000.0,0,D,RENT,credit_card,non_default,2013-07-01,4.46
10000,13.99,57560.0,6,C,RENT,debt_consolidation,non_default,2012-06-01,18.53
25000,11.99,100000.0,7,B,MORTGAGE,credit_card,default,2015-01-01,18.62
16000,25.49,45000.0,0,E,OWN,debt_consolidation,non_default,2017-01-01,18.29
12000,7.89,65000.0,3,A,RENT,debt_consolidation,non_default,2015-03-01,16.21
19875,26.06,74000.0,5,G,MORTGAGE,debt_consolidation,default,2014-08-01,22.85
17000,14.65,70000.0,6,C,RENT,debt_consolidation,non_default,2015-09-01,16.97
15550,15.61,60000.0,4,C,MORTGAGE,debt_consolidation,non_default,2014-02-01,12.12
28000,13.68,140000.0,0,C,MORTGAGE,debt_consolidation,non_default,2013-08-01,16.17
25275,5.32,195000.0,0,A,MORTGAGE,home_improvement,non_default,2017-05-01,17.78
24600,22.47,72000.0,10,E,RENT,debt_consolidation,non_default,2013-05-01,19.58
11875,15.99,27000.0,7,C,MORTGAGE,debt_consolidation,non_default,2017-02-01,31.47
12000,9.49,75000.0,10,B,MORTGAGE,debt_consolidation,non_default,2016-06-01,12.86
15200,16.99,41820.0,10,D,OWN,credit_card,default,2015-05-01,33.77
25000,10.99,110000.0,10,B,MORTGAGE,debt_consolidation,non_default,2014-10-01,26.43
10000,8.39,80000.0,10,A,RENT,credit_card,non_default,2014-10-01,16.49
25000,6.03,255000.0,9,A,MORTGAGE,debt_consolidation,non_default,2014-10-01,7.92
11000,7.24,100000.0,4,A,RENT,debt_consolidation,non_default,2017-02-01,13.18
14000,17.27,60500.0,5,D,RENT,debt_consolidation,non_default,2011-12-01,19.95
13000,15.05,80000.0,0,C,MORTGAGE,credit_card,non_default,2017-07-01,23.84
14600,19.22,59000.0,Unknown,D,MORTGAGE,debt_consolidation,non_default,2014-01-01,22.58
18000,12.12,47500.0,10,B,MORTGAGE,debt_consolidation,non_default,2013-05-01,17.87
32000,17.09,87384.0,Unknown,D,MORTGAGE,credit_card,non_default,2018-01-01,7.88
7200,17.57,54784.0,10,D,RENT,debt_consolidation,default,2014-07-01,20.18
24000,6.49,150000.0,1,A,RENT,credit_card,non_default,2014-09-01,14.55
6000,9.49,109000.0,0,B,MORTGAGE,home_improvement,non_default,2016-07-01,9.62
20000,13.67,82000.0,0,B,RENT,credit_card,non_default,2013-10-01,20.54
10000,18.06,94992.0,10,D,MORTGAGE,debt_consolidation,non_default,2017-05-01,12.83
12000,19.72,48000.0,10,D,MORTGAGE,credit_card,default,2013-04-01,18.03
15000,13.99,65000.0,Unknown,C,MORTGAGE,debt_consolidation,default,2015-10-01,30.52
18400,15.77,46000.0,1,D,RENT,credit_card,non_default,2016-01-01,13.99
7000,12.62,8796.0,Unknown,C,RENT,debt_consolidation,non_default,2017-12-01,21.42
15000,7.07,100000.0,6,A,RENT,debt_consolidation,non_default,2017-08-01,16.92
12000,5.93,48000.0,2,A,RENT,credit_card,non_default,2015-05-01,17.7
30000,6.49,113000.0,10,A,OWN,debt_consolidation,non_default,2016-04-01,24.62
4000,7.9,41000.0,9,A,MORTGAGE,other,non_default,2012-07-01,21.2
23000,14.47,112300.0,2,C,MORTGAGE,credit_card,non_default,2014-01-01,12.81
20000,19.99,51771.0,4,E,MORTGAGE,debt_consolidation,default,2015-01-01,34.79
20000,17.77,65000.0,10,D,RENT,debt_consolidation,non_default,2013-01-01,32.03
20000,24.7,46600.0,3,G,RENT,debt_consolidation,default,2013-03-01,15.81
17000,6.24,75000.0,2,A,OWN,credit_card,non_default,2015-08-01,14.59
10000,12.99,90000.0,10,C,MORTGAGE,debt_consolidation,non_default,2014-08-01,10.92
8000,8.39,70000.0,10,A,MORTGAGE,credit_card,non_default,2014-06-01,13.56
16000,10.49,65000.0,10,B,MORTGAGE,debt_consolidation,non_default,2015-02-01,24.91
30000,19.42,90000.0,6,E,MORTGAGE,debt_consolidation,non_default,2011-12-01,7.95
5000,20.0,51000.0,5,D,RENT,vacation,default,2017-10-01,19.48
24000,19.22,86000.0,10,D,MORTGAGE,credit_card,default,2014-01-01,25.98
10000,11.71,80000.0,4,B,RENT,credit_card,non_default,2012-01-01,6.65
28000,7.89,225000.0,1,A,MORTGAGE,debt_consolidation,non_default,2015-09-01,8.36
17000,15.61,40000.0,10,C,MORTGAGE,debt_consolidation,default,2013-12-01,22.35
35000,11.44,250000.0,3,B,RENT,debt_consolidation,non_default,2017-02-01,8.08
15000,5.32,190000.0,10,A,MORTGAGE,other,non_default,2016-03-01,8.19
30000,13.67,108000.0,10,C,RENT,debt_consolidation,non_default,2016-03-01,17.66
13375,10.16,75000.0,10,B,MORTGAGE,debt_consolidation,non_default,2013-04-01,18.5
14400,21.18,56256.0,Unknown,E,RENT,credit_card,default,2016-04-01,11.7
17575,14.65,44148.0,10,C,RENT,debt_consolidation,non_default,2015-05-01,19.05
6000,8.67,26000.0,3,B,RENT,debt_consolidation,default,2015-01-01,31.16
6000,12.12,42240.0,7,B,RENT,debt_consolidation,non_default,2012-07-01,16.11
30000,13.18,100000.0,10,C,MORTGAGE,debt_consolidation,default,2015-11-01,21.09
25200,13.99,60000.0,4,C,RENT,debt_consolidation,non_default,2016-01-01,28.96
8800,8.18,23000.0,2,B,MORTGAGE,debt_consolidation,non_default,2015-10-01,13.1
35000,15.99,150000.0,10,C,MORTGAGE,debt_consolidation,non_default,2016-10-01,23.22
10000,14.49,45000.0,10,C,MORTGAGE,debt_consolidation,non_default,2016-09-01,20.19
6000,17.99,88000.0,10,D,MORTGAGE,credit_card,non_default,2017-01-01,16.91
30000,18.45,175000.0,0,D,MORTGAGE,home_improvement,default,2018-03-01,13.17
19350,18.25,50000.0,1,E,MORTGAGE,debt_consolidation,default,2015-05-01,29.86
1500,13.33,81000.0,10,C,MORTGAGE,home_improvement,non_default,2015-04-01,10.95
3000,8.18,62500.0,10,B,OWN,home_improvement,default,2015-08-01,9.54
12525,14.49,43000.0,10,C,MORTGAGE,credit_card,non_default,2014-07-01,28.99
14500,8.9,110000.0,3,A,RENT,small_business,non_default,2012-06-01,20.57
15000,16.29,41361.0,3,D,MORTGAGE,debt_consolidation,non_default,2014-08-01,19.44
17000,10.99,46000.0,3,B,RENT,credit_card,non_default,2014-08-01,7.72
5600,13.44,57000.0,2,C,RENT,credit_card,non_default,2015-12-01,11.94
11000,14.31,42000.0,Unknown,C,MORTGAGE,debt_consolidation,default,2014-12-01,15.43
9600,19.2,96000.0,10,D,MORTGAGE,debt_consolidation,non_default,2013-10-01,18.13
7600,13.11,35000.0,10,B,MORTGAGE,credit_card,non_default,2013-05-01,8.91
6000,14.99,35000.0,4,C,RENT,debt_consolidation,non_default,2015-01-01,29.25
35000,16.99,110000.0,5,D,RENT,debt_consolidation,non_default,2015-08-01,34.81
6475,16.55,37000.0,9,D,MORTGAGE,debt_consolidation,non_default,2015-03-01,21.99
18000,17.56,97000.0,1,D,RENT,debt_consolidation,non_default,2013-07-01,10.45
12000,15.61,50000.0,5,D,RENT,debt_consolidation,non_default,2014-10-01,37.74
12000,7.9,50000.0,10,A,MORTGAGE,home_improvement,non_default,2012-07-01,10.27
13000,12.12,93600.0,5,B,MORTGAGE,debt_consolidation,non_default,2012-03-01,21.86
10000,9.75,47000.0,5,B,RENT,debt_consolidation,default,2016-04-01,25.39
35000,13.99,150000.0,10,C,OWN,debt_consolidation,non_default,2016-06-01,14.43
12000,12.12,113000.0,5,B,MORTGAGE,debt_consolidation,non_default,2012-11-01,16.86
6400,10.42,104726.0,10,B,MORTGAGE,debt_consolidation,default,2017-11-01,28.81
16000,10.99,57800.0,0,B,RENT,debt_consolidation,non_default,2014-08-01,3.09
10550,10.16,31000.0,Unknown,B,RENT,debt_consolidation,default,2012-10-01,19.55
18000,7.12,64000.0,10,A,OWN,credit_card,non_default,2014-08-01,15.51
14000,12.99,135000.0,6,B,MORTGAGE,home_improvement,non_default,2013-10-01,19.05
17000,11.99,54000.0,2,C,MORTGAGE,debt_consolidation,non_default,2016-06-01,8.98
4000,7.68,38000.0,10,A,OWN,debt_consolidation,non_default,2009-04-01,13.45
9600,7.39,35000.0,9,A,OWN,debt_consolidation,non_default,2016-05-01,37.34
25000,17.86,175000.0,1,D,MORTGAGE,credit_card,non_default,2015-08-01,19.23
5725,24.5,24000.0,3,F,RENT,debt_consolidation,non_default,2014-08-01,30.8
12000,21.49,46000.0,1,D,RENT,debt_consolidation,default,2016-08-01,14.82
25000,20.0,68000.0,0,D,MORTGAGE,credit_card,non_default,2017-08-01,8.58
15000,15.61,52000.0,5,D,MORTGAGE,credit_card,non_default,2015-11-01,13.18
15000,16.45,45000.0,10,E,RENT,wedding,default,2010-07-01,2.56
2500,7.26,130667.0,10,A,MORTGAGE,debt_consolidation,non_default,2015-07-01,19.63
5000,9.17,80000.0,10,B,MORTGAGE,credit_card,non_default,2014-06-01,7.52
15600,5.32,55000.0,2,A,MORTGAGE,debt_consolidation,non_default,2016-02-01,18.83
30000,21.85,65000.0,1,D,RENT,debt_consolidation,default,2018-06-01,36.15
10000,6.99,64000.0,6,A,OWN,credit_card,default,2016-12-01,27.88
18000,14.99,80000.0,4,C,MORTGAGE,credit_card,non_default,2014-07-01,30.93
11200,11.99,51200.0,10,C,MORTGAGE,credit_card,default,2016-03-01,22.46
6375,16.29,41000.0,10,C,MORTGAGE,home_improvement,non_default,2013-05-01,24.22
10000,18.55,40000.0,2,D,RENT,debt_consolidation,non_default,2013-10-01,20.7
13000,6.97,70000.0,10,A,MORTGAGE,debt_consolidation,default,2016-03-01,8.84
11000,9.49,77000.0,10,B,OWN,debt_consolidation,non_default,2016-07-01,20.28
6600,13.35,82000.0,10,C,MORTGAGE,debt_consolidation,non_default,2014-11-01,11.89
25000,16.29,120000.0,10,C,MORTGAGE,debt_consolidation,default,2013-07-01,20.82
30000,21.7,80000.0,0,E,RENT,debt_consolidation,default,2013-12-01,13.35
35000,15.61,180000.0,10,D,RENT,credit_card,non_default,2015-04-01,20.43
2000,23.63,50000.0,8,F,RENT,medical,non_default,2013-01-01,23.66
10000,5.32,87000.0,10,A,MORTGAGE,debt_consolidation,non_default,2015-11-01,18.73
21000,18.06,96000.0,6,D,OWN,debt_consolidation,non_default,2017-10-01,24.04
14225,11.99,120000.0,10,B,MORTGAGE,home_improvement,non_default,2017-08-01,6.84
10625,23.4,40000.0,0,E,RENT,debt_consolidation,non_default,2013-11-01,21.75
16000,21.45,36000.0,2,D,RENT,debt_consolidation,non_default,2017-12-01,28.57
14500,26.24,55000.0,2,E,RENT,debt_consolidation,non_default,2017-03-01,26.27
27575,12.69,58000.0,4,B,RENT,debt_consolidation,default,2012-01-01,27.02
12000,14.99,108000.0,9,C,RENT,car,default,2017-01-01,19.22
35000,13.35,216000.0,0,C,RENT,home_improvement,non_default,2014-06-01,5.65
8400,12.69,62000.0,Unknown,C,RENT,debt_consolidation,default,2015-07-01,14.77
33700,17.57,90000.0,1,D,RENT,debt_consolidation,default,2015-07-01,18.36
30000,17.57,105000.0,2,D,MORTGAGE,debt_consolidation,non_default,2015-11-01,23.58
15000,14.99,52000.0,5,C,RENT,debt_consolidation,non_default,2014-10-01,15.88
2500,19.2,50000.0,10,D,MORTGAGE,wedding,non_default,2013-12-01,22.25
16000,12.99,48000.0,0,C,RENT,credit_card,non_default,2011-09-01,16.63
17625,17.1,48000.0,10,C,MORTGAGE,debt_consolidation,default,2013-11-01,22.58
8000,11.14,84000.0,3,B,RENT,debt_consolidation,non_default,2013-01-01,11.59
7400,30.94,42000.0,4,G,MORTGAGE,debt_consolidation,non_default,2017-10-01,16.66
4800,9.58,42937.0,5,B,MORTGAGE,debt_consolidation,non_default,2018-05-01,32.9
4000,22.35,55000.0,1,D,MORTGAGE,debt_consolidation,non_default,2018-10-01,27.58
6000,12.99,38000.0,10,C,RENT,other,default,2011-07-01,7.29
25000,17.99,85000.0,3,D,OWN,home_improvement,non_default,2016-11-01,17.17
10075,23.99,28000.0,5,F,RENT,debt_consolidation,non_default,2015-12-01,29.92
6000,10.99,55000.0,7,B,MORTGAGE,debt_consolidation,non_default,2014-07-01,15.58
9600,16.99,32000.0,2,D,MORTGAGE,debt_consolidation,default,2016-11-01,26.22
12000,7.35,70000.0,3,A,MORTGAGE,major_purchase,non_default,2017-05-01,3.09
6000,7.14,228000.0,10,A,MORTGAGE,major_purchase,non_default,2010-03-01,7.49
6000,6.49,130000.0,4,A,MORTGAGE,car,non_default,2016-06-01,13.45
15000,8.18,51000.0,6,B,RENT,credit_card,non_default,2015-03-01,26.26
8000,11.49,120000.0,10,B,MORTGAGE,major_purchase,non_default,2016-07-01,11.36
24500,23.99,58000.0,3,E,RENT,credit_card,non_default,2017-02-01,31.95
35000,21.48,85000.0,0,E,RENT,debt_consolidation,non_default,2014-01-01,23.33
16000,13.67,70000.0,5,B,MORTGAGE,debt_consolidation,non_default,2013-10-01,3.09
13000,9.17,95000.0,0,B,RENT,credit_card,non_default,2015-11-01,8.56
23300,6.03,115000.0,10,A,MORTGAGE,credit_card,non_default,2013-02-01,6.09
4800,12.69,52000.0,6,C,MORTGAGE,credit_card,non_default,2015-02-01,11.01
9000,9.93,50000.0,2,B,MORTGAGE,credit_card,non_default,2017-10-01,15.31
14000,17.77,99000.0,1,D,MORTGAGE,medical,non_default,2013-03-01,16.65
21000,6.24,100000.0,8,A,MORTGAGE,credit_card,non_default,2015-07-01,21.96
16500,18.49,56160.0,2,D,MORTGAGE,debt_consolidation,default,2013-04-01,30.85
15000,17.27,60000.0,2,D,MORTGAGE,debt_consolidation,default,2015-12-01,35.43
2000,12.29,40000.0,Unknown,C,MORTGAGE,other,non_default,2015-03-01,22.11
4200,13.67,50000.0,6,B,RENT,debt_consolidation,default,2012-02-01,20.9
13700,9.16,65000.0,8,B,MORTGAGE,debt_consolidation,non_default,2016-03-01,8.22
20000,9.99,75000.0,2,B,RENT,debt_consolidation,non_default,2015-04-01,10.18
35000,19.03,81000.0,10,D,MORTGAGE,debt_consolidation,non_default,2017-06-01,8.13
10000,8.9,126251.0,9,A,MORTGAGE,debt_consolidation,non_default,2013-07-01,12.49
13800,13.67,41300.0,1,C,RENT,debt_consolidation,non_default,2015-11-01,31.1
2800,18.25,65000.0,10,E,RENT,major_purchase,non_default,2015-10-01,29.66
9000,25.82,41000.0,7,E,OWN,debt_consolidation,default,2017-06-01,16.67
10000,9.17,55000.0,0,B,RENT,debt_consolidation,non_default,2015-10-01,11.15
8000,16.55,33280.0,6,D,RENT,debt_consolidation,non_default,2015-07-01,22.9
10000,13.59,33000.0,Unknown,C,RENT,credit_card,non_default,2017-09-01,30.76
18000,16.29,72000.0,9,D,MORTGAGE,debt_consolidation,non_default,2016-02-01,24.93
35000,24.5,95000.0,10,F,MORTGAGE,other,non_default,2013-10-01,17.9
4000,15.05,115000.0,8,C,RENT,debt_consolidation,non_default,2017-10-01,12.66
9600,13.99,36000.0,10,C,MORTGAGE,debt_consolidation,default,2016-08-01,16.77
25000,8.18,90000.0,10,B,RENT,debt_consolidation,non_default,2015-06-01,20.53
15000,9.17,75000.0,9,B,MORTGAGE,debt_consolidation,default,2016-01-01,17.34
16000,11.44,70000.0,10,B,RENT,credit_card,default,2014-11-01,11.11
10000,14.08,28600.0,Unknown,C,RENT,debt_consolidation,non_default,2017-12-01,29.25
22000,6.62,73000.0,10,A,MORTGAGE,debt_consolidation,non_default,2013-09-01,15.6
15000,12.12,49680.0,0,B,RENT,credit_card,non_default,2013-03-01,16.59
20000,6.03,143000.0,4,A,MORTGAGE,credit_card,non_default,2014-12-01,7.57
20000,7.46,220000.0,10,A,MORTGAGE,credit_card,non_default,2018-06-01,5.76
3600,14.46,26000.0,3,C,MORTGAGE,small_business,non_default,2016-05-01,21.75
24000,13.67,58000.0,10,C,MORTGAGE,credit_card,non_default,2015-12-01,16.37
25000,16.29,175000.0,10,D,RENT,debt_consolidation,non_default,2016-03-01,8.49
8000,11.39,55000.0,2,B,OWN,credit_card,non_default,2016-10-01,16.97
16000,30.74,72572.0,10,F,MORTGAGE,credit_card,default,2017-01-01,34.05
10000,8.9,67500.0,3,A,MORTGAGE,credit_card,non_default,2014-05-01,15.29
13200,13.67,75000.0,Unknown,B,MORTGAGE,debt_consolidation,default,2013-10-01,24.13
21000,16.55,200000.0,4,D,RENT,debt_consolidation,default,2015-02-01,12.76
35000,16.55,140000.0,3,D,MORTGAGE,debt_consolidation,default,2015-02-01,12.45
6000,8.9,60000.0,10,A,MORTGAGE,debt_consolidation,non_default,2012-11-01,21.98
8000,15.1,100000.0,2,C,RENT,debt_consolidation,non_default,2013-11-01,5.46
3200,13.49,91500.0,10,C,MORTGAGE,home_improvement,default,2016-10-01,26.11
14000,9.93,85000.0,3,B,MORTGAGE,debt_consolidation,non_default,2017-09-01,25.07
10000,15.31,135000.0,1,C,MORTGAGE,debt_consolidation,non_default,2013-02-01,5.62
28000,7.49,135000.0,6,A,MORTGAGE,credit_card,non_default,2015-12-01,14.64
12000,12.12,45000.0,6,B,MORTGAGE,debt_consolidation,default,2012-09-01,31.33
10000,10.99,103000.0,3,B,MORTGAGE,credit_card,non_default,2015-06-01,18.04
9500,15.05,58000.0,10,C,RENT,other,non_default,2017-09-01,18.93
10000,12.35,36000.0,5,B,RENT,debt_consolidation,non_default,2013-07-01,22.5
20000,14.08,60000.0,3,C,MORTGAGE,debt_consolidation,non_default,2017-06-01,31.08
1800,13.99,25500.0,2,C,MORTGAGE,debt_consolidation,default,2015-10-01,16.05
17650,17.86,130000.0,10,D,MORTGAGE,home_improvement,non_default,2015-12-01,19.18
18000,12.99,75000.0,10,B,RENT,credit_card,non_default,2014-03-01,16.75
27000,9.93,60000.0,0,B,RENT,debt_consolidation,default,2017-09-01,16.68
12300,16.24,35000.0,4,C,RENT,debt_consolidation,default,2014-02-01,16.22
10000,15.31,55000.0,8,C,MORTGAGE,small_business,default,2016-04-01,22.8
12000,13.58,56000.0,10,C,MORTGAGE,home_improvement,non_default,2018-03-01,17.02
10000,10.49,43892.28,Unknown,B,MORTGAGE,credit_card,non_default,2015-01-01,28.85
15000,7.9,82000.0,10,A,MORTGAGE,credit_card,non_default,2013-01-01,12.26
7450,8.18,30000.0,0,B,RENT,debt_consolidation,non_default,2015-05-01,34.28
19500,30.65,95121.12,10,F,MORTGAGE,debt_consolidation,default,2017-11-01,14.75
5000,13.33,85000.0,10,C,OWN,debt_consolidation,non_default,2015-10-01,25.3
15000,26.49,64800.0,9,F,RENT,debt_consolidation,non_default,2016-09-01,12.85
25000,18.25,80000.0,7,D,MORTGAGE,debt_consolidation,default,2014-05-01,18.92
12000,15.31,33600.0,Unknown,C,RENT,credit_card,default,2016-03-01,37.39
30000,21.99,80000.0,3,F,MORTGAGE,debt_consolidation,non_default,2015-09-01,10.79
27325,19.52,60000.0,10,E,MORTGAGE,small_business,non_default,2014-10-01,19.94
10000,12.79,58000.0,10,C,RENT,debt_consolidation,non_default,2016-06-01,23.03
16000,12.99,65000.0,6,C,MORTGAGE,wedding,non_default,2011-06-01,18.24
20000,17.99,80000.0,3,D,RENT,debt_consolidation,default,2016-09-01,10.93
3000,6.0,45000.0,1,C,RENT,moving,non_default,2016-10-01,13.71
12000,17.99,75000.0,10,D,RENT,debt_consolidation,non_default,2012-03-01,16.1
12050,13.67,28704.0,3,C,MORTGAGE,debt_consolidation,default,2015-12-01,15.93
12000,5.32,107000.0,0,A,RENT,credit_card,non_default,2016-03-01,29.76
16800,7.91,140000.0,10,A,RENT,credit_card,default,2015-12-01,10.57
30000,20.75,87000.0,10,E,MORTGAGE,debt_consolidation,non_default,2016-03-01,16.26
20000,5.32,83000.0,2,A,MORTGAGE,debt_consolidation,non_default,2016-01-01,16.87
5000,11.71,35000.0,0,B,RENT,credit_card,non_default,2011-10-01,23.9
12000,11.06,39000.0,0,B,RENT,credit_card,non_default,2018-09-01,31.82
35000,12.99,152000.0,Unknown,C,MORTGAGE,credit_card,non_default,2014-05-01,25.03
10000,12.12,70000.0,10,B,RENT,debt_consolidation,non_default,2013-04-01,19.06
4500,6.62,90000.0,0,A,RENT,credit_card,non_default,2014-01-01,5.08
7575,14.65,56556.0,Unknown,C,RENT,debt_consolidation,non_default,2015-02-01,7.6
24000,9.17,100000.0,10,B,RENT,other,non_default,2014-10-01,14.57
5000,10.42,69000.0,3,B,OWN,vacation,non_default,2017-05-01,7.3
1000,21.0,52000.0,6,E,RENT,vacation,non_default,2013-02-01,29.88
5000,12.29,38000.0,2,C,RENT,debt_consolidation,default,2015-06-01,26.03
5000,9.99,50000.0,8,B,MORTGAGE,credit_card,non_default,2015-03-01,7.44
30000,14.27,62000.0,10,C,RENT,credit_card,non_default,2011-12-01,21.25
5000,16.02,205000.0,10,C,MORTGAGE,moving,non_default,2017-05-01,13.02
4000,16.55,44640.0,8,D,MORTGAGE,debt_consolidation,non_default,2015-03-01,31.08
10000,9.49,33280.0,3,B,MORTGAGE,credit_card,non_default,2016-08-01,23.3
6000,10.64,50000.0,0,B,RENT,debt_consolidation,non_default,2015-12-01,19.47
5000,10.99,35000.0,2,B,RENT,car,non_default,2015-08-01,4.41
35000,10.15,200000.0,8,B,MORTGAGE,debt_consolidation,non_default,2014-08-01,5.23
12000,6.89,140000.0,9,A,RENT,debt_consolidation,non_default,2015-08-01,12.5
10000,15.95,51600.0,10,D,MORTGAGE,other,default,2010-06-01,10.28
7000,5.32,98000.0,8,A,MORTGAGE,major_purchase,non_default,2016-03-01,13.8
35000,16.55,125000.0,8,D,OWN,debt_consolidation,non_default,2015-10-01,26.52
8400,12.99,60000.0,8,B,MORTGAGE,debt_consolidation,non_default,2014-04-01,12.74
27000,27.88,75000.0,Unknown,G,MORTGAGE,other,default,2015-09-01,19.04
